20190510	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190509	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190508	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190507	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190506	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190505	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190504	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190503	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190502	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190501	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190430	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190429	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190428	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190427	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190426	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190425	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190424	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190423	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190422	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190421	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190420	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190419	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190418	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190417	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190416	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190415	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190414	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190413	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190412	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190411	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190410	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190409	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190408	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190407	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190406	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190405	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190404	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190403	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190402	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190401	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190331	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190330	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190329	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190328	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190327	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190326	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190325	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190324	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190323	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190322	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190321	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190320	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190319	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190318	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190317	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190316	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190315	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190314	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190313	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190312	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190311	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190310	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190309	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190308	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190307	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190306	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190305	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190304	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190301	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190228	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190227	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190226	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190225	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190222	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190221	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190220	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190219	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190218	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190215	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190214	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190213	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190212	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190211	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190208	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190207	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190206	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190205	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190204	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190201	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190131	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190130	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190129	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190128	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190125	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190124	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190123	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190122	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190121	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190118	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190117	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190116	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190115	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190114	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190111	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190110	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190109	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190108	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190107	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190104	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190103	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190102	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20190101	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181231	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181228	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181227	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181226	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181225	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181224	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181221	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181220	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181219	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181218	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181217	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181214	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181213	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181212	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181211	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181210	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181207	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181206	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181205	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181204	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181203	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181130	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181129	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181128	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181127	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181126	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181123	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181122	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181121	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181120	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181119	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181116	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181115	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181114	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181113	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181112	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181109	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181108	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181107	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181106	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181105	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181102	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181101	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181031	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181030	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181029	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181026	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181025	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181024	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181023	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181022	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181019	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181018	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181017	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181016	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181015	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181012	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181011	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181010	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181009	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181008	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181005	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181004	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181003	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181002	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20181001	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180928	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180927	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180926	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180925	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180924	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180921	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180920	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180919	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180918	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180917	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180914	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180913	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180912	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180911	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180910	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180907	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180906	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180905	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180904	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180903	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180831	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180830	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180829	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180828	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180827	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180824	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180823	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180822	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180821	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180820	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180817	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180816	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180815	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180814	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180813	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180810	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180809	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180808	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180807	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180806	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180803	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180802	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180801	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180731	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180730	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180727	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180726	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180725	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180724	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180723	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180720	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180719	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180718	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180717	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180716	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
20180713	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7		
